Kab. Kepulauan Sula,elementary,32554
Kab. Kepulauan Sula,high school,16444
Kab. Kepulauan Sula,junior high school,17697
Kab. Kepulauan Sula,less than elementary,6063
Kab. Kepulauan Sula,university,3616
Kab. Kepulauan Talaud,elementary,17719
Kab. Kepulauan Talaud,high school,14557
Kab. Kepulauan Talaud,junior high school,14786
Kab. Kepulauan Talaud,less than elementary,4119
Kab. Kepulauan Talaud,university,3928
Kab. Kerinci,elementary,47541
Kab. Kerinci,high school,36954
Kab. Kerinci,junior high school,36825
Kab. Kerinci,less than elementary,19593
Kab. Kerinci,university,10172
Kab. Ketapang,elementary,119174
Kab. Ketapang,high school,42647
Kab. Ketapang,junior high school,52371
Kab. Ketapang,less than elementary,37259
Kab. Ketapang,university,9555
Kab. Klaten,elementary,229822
Kab. Klaten,high school,253932
Kab. Klaten,junior high school,179795
Kab. Klaten,less than elementary,47110
Kab. Klaten,university,61361
Kab. Klungkung,elementary,33289
Kab. Klungkung,high school,29603
Kab. Klungkung,junior high school,19310
Kab. Klungkung,less than elementary,8587
Kab. Klungkung,university,8331
Kab. Kodya Jakarta Barat,elementary,349072
Kab. Kodya Jakarta Barat,high school,666783
Kab. Kodya Jakarta Barat,junior high school,439314
Kab. Kodya Jakarta Barat,less than elementary,54094
Kab. Kodya Jakarta Barat,university,215880
Kab. Kodya Jakarta Pusat,elementary,115685
Kab. Kodya Jakarta Pusat,high school,300343
Kab. Kodya Jakarta Pusat,junior high school,148252
Kab. Kodya Jakarta Pusat,less than elementary,20053
Kab. Kodya Jakarta Pusat,university,108378
Kab. Kodya Jakarta Selatan,elementary,248206
Kab. Kodya Jakarta Selatan,high school,650246
Kab. Kodya Jakarta Selatan,junior high school,304773
Kab. Kodya Jakarta Selatan,less than elementary,41992
Kab. Kodya Jakarta Selatan,university,319595
Kab. Kodya Jakarta Timur,elementary,305190
Kab. Kodya Jakarta Timur,high school,907189
Kab. Kodya Jakarta Timur,junior high school,407343
Kab. Kodya Jakarta Timur,less than elementary,48445
Kab. Kodya Jakarta Timur,university,334993
Kab. Kodya Jakarta Utara,elementary,242683
Kab. Kodya Jakarta Utara,high school,494887
Kab. Kodya Jakarta Utara,junior high school,318837
Kab. Kodya Jakarta Utara,less than elementary,36871
Kab. Kodya Jakarta Utara,university,147324
Kab. Kolaka,elementary,71096
Kab. Kolaka,high school,47352
Kab. Kolaka,junior high school,44257
Kab. Kolaka,less than elementary,16790
Kab. Kolaka,university,12900
Kab. Kolaka Utara,elementary,31137
Kab. Kolaka Utara,high school,13378
Kab. Kolaka Utara,junior high school,16208
Kab. Kolaka Utara,less than elementary,7437
Kab. Kolaka Utara,university,4347
Kab. Konawe,elementary,43330
Kab. Konawe,high school,40662
Kab. Konawe,junior high school,38293
Kab. Konawe,less than elementary,11388
Kab. Konawe,university,11209
Kab. Konawe Selatan,elementary,61003
Kab. Konawe Selatan,high school,32175
Kab. Konawe Selatan,junior high school,39515
Kab. Konawe Selatan,less than elementary,16127
Kab. Konawe Selatan,university,7316
Kab. Konawe Utara,elementary,11456
Kab. Konawe Utara,high school,7436
Kab. Konawe Utara,junior high school,8041
Kab. Konawe Utara,less than elementary,1891
Kab. Konawe Utara,university,1958
Kab. Kotawaringin Barat,elementary,61487
Kab. Kotawaringin Barat,high school,37309
Kab. Kotawaringin Barat,junior high school,36660
Kab. Kotawaringin Barat,less than elementary,12950
Kab. Kotawaringin Barat,university,8666
Kab. Kotawaringin Timur,elementary,105296
Kab. Kotawaringin Timur,high school,52289
Kab. Kotawaringin Timur,junior high school,57862
Kab. Kotawaringin Timur,less than elementary,24491
Kab. Kotawaringin Timur,university,11128
Kab. Kuantan Singingi,elementary,70384
Kab. Kuantan Singingi,high school,44300
Kab. Kuantan Singingi,junior high school,49890
Kab. Kuantan Singingi,less than elementary,16954
Kab. Kuantan Singingi,university,11314
Kab. Kubu Raya,elementary,110194
Kab. Kubu Raya,high school,65166
Kab. Kubu Raya,junior high school,62487
Kab. Kubu Raya,less than elementary,35133
Kab. Kubu Raya,university,12882
Kab. Kudus,elementary,59582
Kab. Kudus,high school,67408
Kab. Kudus,junior high school,57508
Kab. Kudus,less than elementary,7655
Kab. Kudus,university,15939
Kab. Kulon Progo,elementary,82527
Kab. Kulon Progo,high school,84307
Kab. Kulon Progo,junior high school,61322
Kab. Kulon Progo,less than elementary,21817
Kab. Kulon Progo,university,19926
Kab. Kuningan,elementary,407649
Kab. Kuningan,high school,109212
Kab. Kuningan,junior high school,131774
Kab. Kuningan,less than elementary,30945
Kab. Kuningan,university,28734
Kab. Kupang,elementary,75916
Kab. Kupang,high school,30165
Kab. Kupang,junior high school,34094
Kab. Kupang,less than elementary,19916
Kab. Kupang,university,6418
Kab. Kutai Barat,elementary,38889
Kab. Kutai Barat,high school,25615
Kab. Kutai Barat,junior high school,25524
Kab. Kutai Barat,less than elementary,11875
Kab. Kutai Barat,university,5074
Kab. Kutai Kartanegara,elementary,141555
Kab. Kutai Kartanegara,high school,115660
Kab. Kutai Kartanegara,junior high school,97080
Kab. Kutai Kartanegara,less than elementary,38220
Kab. Kutai Kartanegara,university,22249
Kab. Kutai Timur,elementary,56422
Kab. Kutai Timur,high school,53284
Kab. Kutai Timur,junior high school,39212
Kab. Kutai Timur,less than elementary,12124
Kab. Kutai Timur,university,9892
Kab. Labuhan Batu,elementary,91634
Kab. Labuhan Batu,high school,76272
Kab. Labuhan Batu,junior high school,69169
Kab. Labuhan Batu,less than elementary,16116
Kab. Labuhan Batu,university,13376
Kab. Labuhan Batu Selatan,elementary,63468
Kab. Labuhan Batu Selatan,high school,43355
Kab. Labuhan Batu Selatan,junior high school,50091
Kab. Labuhan Batu Selatan,less than elementary,10547
Kab. Labuhan Batu Selatan,university,5838
Kab. Labuhan Batu Utara,elementary,79786
Kab. Labuhan Batu Utara,high school,48900
Kab. Labuhan Batu Utara,junior high school,62717
Kab. Labuhan Batu Utara,less than elementary,12327
Kab. Labuhan Batu Utara,university,6580
Kab. Lahat,elementary,85269
Kab. Lahat,high school,66459
Kab. Lahat,junior high school,59273
Kab. Lahat,less than elementary,23705
Kab. Lahat,university,12941
Kab. Lamandau,elementary,21592
Kab. Lamandau,high school,6192
Kab. Lamandau,junior high school,8654
Kab. Lamandau,less than elementary,3366
Kab. Lamandau,university,2706
Kab. Lamongan,elementary,281228
Kab. Lamongan,high school,180123
Kab. Lamongan,junior high school,224151
Kab. Lamongan,less than elementary,58865
Kab. Lamongan,university,38002
Kab. Lampung Barat,elementary,137215
Kab. Lampung Barat,high school,45800
Kab. Lampung Barat,junior high school,70495
Kab. Lampung Barat,less than elementary,21301
Kab. Lampung Barat,university,8787
Kab. Lampung Selatan,elementary,245919
Kab. Lampung Selatan,high school,114246
Kab. Lampung Selatan,junior high school,157220
Kab. Lampung Selatan,less than elementary,59922
Kab. Lampung Selatan,university,21001
Kab. Lampung Tengah,elementary,324062
Kab. Lampung Tengah,high school,147438
Kab. Lampung Tengah,junior high school,219745
Kab. Lampung Tengah,less than elementary,71653
Kab. Lampung Tengah,university,24942
Kab. Lampung Timur,elementary,254864
Kab. Lampung Timur,high school,119101
Kab. Lampung Timur,junior high school,184019
Kab. Lampung Timur,less than elementary,62952
Kab. Lampung Timur,university,18421
Kab. Lampung Utara,elementary,150901
Kab. Lampung Utara,high school,87266
Kab. Lampung Utara,junior high school,97687
Kab. Lampung Utara,less than elementary,32906
Kab. Lampung Utara,university,17276
Kab. Landak,elementary,75081
Kab. Landak,high school,36557
Kab. Landak,junior high school,49794
Kab. Landak,less than elementary,31111
Kab. Landak,university,6544
Kab. Langkat,elementary,236060
Kab. Langkat,high school,167322
Kab. Langkat,junior high school,166094
Kab. Langkat,less than elementary,50443
Kab. Langkat,university,23171
Kab. Lanny Jaya,elementary,11213
Kab. Lanny Jaya,high school,6232
Kab. Lanny Jaya,junior high school,11512
Kab. Lanny Jaya,less than elementary,2727
Kab. Lanny Jaya,university,402
Kab. Lebak,elementary,435393
Kab. Lebak,high school,74272
Kab. Lebak,junior high school,120766
Kab. Lebak,less than elementary,65426
Kab. Lebak,university,19096
Kab. Lebong,elementary,26015
Kab. Lebong,high school,13870
Kab. Lebong,junior high school,15965
Kab. Lebong,less than elementary,7855
Kab. Lebong,university,3168
Kab. Lembata,elementary,32288
Kab. Lembata,high school,11029
Kab. Lembata,junior high school,10468
Kab. Lembata,less than elementary,8003
Kab. Lembata,university,4343
Kab. Lima Puluh Kota,elementary,79357
Kab. Lima Puluh Kota,high school,47864
Kab. Lima Puluh Kota,junior high school,55425
Kab. Lima Puluh Kota,less than elementary,36712
Kab. Lima Puluh Kota,university,12505
Kab. Lingga,elementary,22201
Kab. Lingga,high school,7242
Kab. Lingga,junior high school,7633
Kab. Lingga,less than elementary,10204
Kab. Lingga,university,3242
Kab. Lombok Barat,elementary,107741
Kab. Lombok Barat,high school,65988
Kab. Lombok Barat,junior high school,72229
Kab. Lombok Barat,less than elementary,38813
Kab. Lombok Barat,university,17850
Kab. Lombok Tengah,elementary,152408
Kab. Lombok Tengah,high school,85250
Kab. Lombok Tengah,junior high school,113286
Kab. Lombok Tengah,less than elementary,36344
Kab. Lombok Tengah,university,24314
Kab. Lombok Timur,elementary,229799
Kab. Lombok Timur,high school,113671
Kab. Lombok Timur,junior high school,142634
Kab. Lombok Timur,less than elementary,70628
Kab. Lombok Timur,university,31979
Kab. Lombok Utara,elementary,39453
Kab. Lombok Utara,high school,16669
Kab. Lombok Utara,junior high school,21469
Kab. Lombok Utara,less than elementary,12210
Kab. Lombok Utara,university,3935
Kab. Lumajang,elementary,331299
Kab. Lumajang,high school,84297
Kab. Lumajang,junior high school,117371
Kab. Lumajang,less than elementary,66717
Kab. Lumajang,university,24221
Kab. Luwu,elementary,63863
Kab. Luwu,high school,50868
Kab. Luwu,junior high school,51515
Kab. Luwu,less than elementary,15663
Kab. Luwu,university,12290
Kab. Luwu Timur,elementary,54545
Kab. Luwu Timur,high school,36376
Kab. Luwu Timur,junior high school,33681
Kab. Luwu Timur,less than elementary,14063
Kab. Luwu Timur,university,11356
Kab. Luwu Utara,elementary,57970
Kab. Luwu Utara,high school,21031
Kab. Luwu Utara,junior high school,28206
Kab. Luwu Utara,less than elementary,13436
Kab. Luwu Utara,university,6792
Kab. Madiun,elementary,163516
Kab. Madiun,high school,104634
Kab. Madiun,junior high school,105237
Kab. Madiun,less than elementary,45139
Kab. Madiun,university,21331
Kab. Magelang,elementary,349561
Kab. Magelang,high school,160345
Kab. Magelang,junior high school,190897
Kab. Magelang,less than elementary,69564
Kab. Magelang,university,38243
Kab. Magetan,elementary,177182
Kab. Magetan,high school,104937
Kab. Magetan,junior high school,99535
Kab. Magetan,less than elementary,31430
Kab. Magetan,university,26006
Kab. Majalengka,elementary,450110
Kab. Majalengka,high school,97255
Kab. Majalengka,junior high school,153068
Kab. Majalengka,less than elementary,55037
Kab. Majalengka,university,29646
Kab. Majene,elementary,31247
Kab. Majene,high school,18594
Kab. Majene,junior high school,17670
Kab. Majene,less than elementary,10036
Kab. Majene,university,8147
Kab. Malang,elementary,765262
Kab. Malang,high school,299928
Kab. Malang,junior high school,377739
Kab. Malang,less than elementary,137225
Kab. Malang,university,76932
Kab. Malinau,elementary,10175
Kab. Malinau,high school,10471
Kab. Malinau,junior high school,8156
Kab. Malinau,less than elementary,4775
Kab. Malinau,university,3505
Kab. Maluku Barat Daya,elementary,21530
Kab. Maluku Barat Daya,high school,7670
Kab. Maluku Barat Daya,junior high school,9269
Kab. Maluku Barat Daya,less than elementary,2160
Kab. Maluku Barat Daya,university,2048
Kab. Maluku Tengah,elementary,72524
Kab. Maluku Tengah,high school,74378
Kab. Maluku Tengah,junior high school,51584
Kab. Maluku Tengah,less than elementary,12979
Kab. Maluku Tengah,university,15191
Kab. Maluku Tenggara,elementary,19894
Kab. Maluku Tenggara,high school,15755
Kab. Maluku Tenggara,junior high school,13923
Kab. Maluku Tenggara,less than elementary,5170
Kab. Maluku Tenggara,university,3750
Kab. Maluku Tenggara Barat,elementary,23333
Kab. Maluku Tenggara Barat,high school,16777
Kab. Maluku Tenggara Barat,junior high school,16504
Kab. Maluku Tenggara Barat,less than elementary,3382
Kab. Maluku Tenggara Barat,university,4013
Kab. Mamasa,elementary,27437
Kab. Mamasa,high school,15406
Kab. Mamasa,junior high school,16033
Kab. Mamasa,less than elementary,8382
Kab. Mamasa,university,5113
Kab. Mamberamo Raya,elementary,2489
Kab. Mamberamo Raya,high school,1070
Kab. Mamberamo Raya,junior high school,1070
Kab. Mamberamo Raya,less than elementary,1724
Kab. Mamberamo Raya,university,316
Kab. Mamberamo Tengah,elementary,3746
Kab. Mamberamo Tengah,high school,1742
Kab. Mamberamo Tengah,junior high school,3051
Kab. Mamberamo Tengah,less than elementary,731
Kab. Mamberamo Tengah,university,135
Kab. Mamuju,elementary,73771
Kab. Mamuju,high school,35748
Kab. Mamuju,junior high school,38092
Kab. Mamuju,less than elementary,26954
Kab. Mamuju,university,13038
Kab. Mamuju Utara,elementary,36455
Kab. Mamuju Utara,high school,12878
Kab. Mamuju Utara,junior high school,16303
Kab. Mamuju Utara,less than elementary,9568
Kab. Mamuju Utara,university,3837
Kab. Mandailing Natal,elementary,110154
Kab. Mandailing Natal,high school,50111
Kab. Mandailing Natal,junior high school,61903
Kab. Mandailing Natal,less than elementary,18140
Kab. Mandailing Natal,university,10708
Kab. Manggarai,elementary,75468
Kab. Manggarai,high school,23886
Kab. Manggarai,junior high school,25180
Kab. Manggarai,less than elementary,22451
Kab. Manggarai,university,8653
Kab. Manggarai Barat,elementary,70183
Kab. Manggarai Barat,high school,14219
Kab. Manggarai Barat,junior high school,16145
Kab. Manggarai Barat,less than elementary,12439
Kab. Manggarai Barat,university,5836
Kab. Manggarai Timur,elementary,90937
Kab. Manggarai Timur,high school,11417
Kab. Manggarai Timur,junior high school,18134
Kab. Manggarai Timur,less than elementary,10709
Kab. Manggarai Timur,university,4652
Kab. Manokwari,elementary,26339
Kab. Manokwari,high school,37364
Kab. Manokwari,junior high school,25460
Kab. Manokwari,less than elementary,8084
Kab. Manokwari,university,11408
Kab. Mappi,elementary,19301
Kab. Mappi,high school,4454
Kab. Mappi,junior high school,5297
Kab. Mappi,less than elementary,9358
Kab. Mappi,university,1227
Kab. Maros,elementary,60759
Kab. Maros,high school,50458
Kab. Maros,junior high school,36083
Kab. Maros,less than elementary,19266
Kab. Maros,university,13377
Kab. Maybrat,elementary,4224
Kab. Maybrat,high school,5381
Kab. Maybrat,junior high school,5590
Kab. Maybrat,less than elementary,1272
Kab. Maybrat,university,3482
Kab. Melawi,elementary,44725
Kab. Melawi,high school,16593
Kab. Melawi,junior high school,22315
Kab. Melawi,less than elementary,13569
Kab. Melawi,university,4683
Kab. Merangin,elementary,91521
Kab. Merangin,high school,40509
Kab. Merangin,junior high school,48746
Kab. Merangin,less than elementary,20181
Kab. Merangin,university,10279
Kab. Merauke,elementary,42231
Kab. Merauke,high school,32355
Kab. Merauke,junior high school,25686
Kab. Merauke,less than elementary,12949
Kab. Merauke,university,8537
Kab. Mesuji,elementary,67864
Kab. Mesuji,high school,10993
Kab. Mesuji,junior high school,27816
Kab. Mesuji,less than elementary,14337
Kab. Mesuji,university,2188
Kab. Mimika,elementary,24098
Kab. Mimika,high school,47268
Kab. Mimika,junior high school,23714
Kab. Mimika,less than elementary,6787
Kab. Mimika,university,10815
Kab. Minahasa,elementary,56787
Kab. Minahasa,high school,82236
Kab. Minahasa,junior high school,51972
Kab. Minahasa,less than elementary,22835
Kab. Minahasa,university,16550
Kab. Minahasa Selatan,elementary,45294
Kab. Minahasa Selatan,high school,39028
Kab. Minahasa Selatan,junior high school,36940
Kab. Minahasa Selatan,less than elementary,12131
Kab. Minahasa Selatan,university,6475
Kab. Minahasa Tenggara,elementary,25771
Kab. Minahasa Tenggara,high school,16360
Kab. Minahasa Tenggara,junior high school,17740
Kab. Minahasa Tenggara,less than elementary,6343
Kab. Minahasa Tenggara,university,3219
Kab. Minahasa Utara,elementary,36319
Kab. Minahasa Utara,high school,46859
Kab. Minahasa Utara,junior high school,31776
Kab. Minahasa Utara,less than elementary,10450
Kab. Minahasa Utara,university,9436
Kab. Mojokerto,elementary,241672
Kab. Mojokerto,high school,190355
Kab. Mojokerto,junior high school,198203
Kab. Mojokerto,less than elementary,56699
Kab. Mojokerto,university,32367
Kab. Morowali,elementary,55226
Kab. Morowali,high school,27532
Kab. Morowali,junior high school,30149
Kab. Morowali,less than elementary,8645
Kab. Morowali,university,7145
Kab. Muara Enim,elementary,194979
Kab. Muara Enim,high school,95848
Kab. Muara Enim,junior high school,94875
Kab. Muara Enim,less than elementary,59246
Kab. Muara Enim,university,17855
Kab. Muaro Jambi,elementary,86594
Kab. Muaro Jambi,high school,51583
Kab. Muaro Jambi,junior high school,58759
Kab. Muaro Jambi,less than elementary,18699
Kab. Muaro Jambi,university,8856
Kab. Mukomuko,elementary,41251
Kab. Mukomuko,high school,17477
Kab. Mukomuko,junior high school,23849
Kab. Mukomuko,less than elementary,9136
Kab. Mukomuko,university,5273
Kab. Muna,elementary,40241
Kab. Muna,high school,34235
Kab. Muna,junior high school,32888
Kab. Muna,less than elementary,22189
Kab. Muna,university,12743
Kab. Murung Raya,elementary,27842
Kab. Murung Raya,high school,8785
Kab. Murung Raya,junior high school,12520
Kab. Murung Raya,less than elementary,8361
Kab. Murung Raya,university,3277
Kab. Musi Banyuasin,elementary,181094
Kab. Musi Banyuasin,high school,60869
Kab. Musi Banyuasin,junior high school,79630
Kab. Musi Banyuasin,less than elementary,36226
Kab. Musi Banyuasin,university,9958
Kab. Musi Rawas,elementary,163634
Kab. Musi Rawas,high school,49671
Kab. Musi Rawas,junior high school,73573
Kab. Musi Rawas,less than elementary,45326
Kab. Musi Rawas,university,7849
Kab. Nabire,elementary,18370
Kab. Nabire,high school,26446
Kab. Nabire,junior high school,19959
Kab. Nabire,less than elementary,5224
Kab. Nabire,university,6829
Kab. Nagan Raya,elementary,29305
Kab. Nagan Raya,high school,20420
Kab. Nagan Raya,junior high school,24068
Kab. Nagan Raya,less than elementary,6748
Kab. Nagan Raya,university,6088
Kab. Nagekeo,elementary,39526
Kab. Nagekeo,high school,11719
Kab. Nagekeo,junior high school,12540
Kab. Nagekeo,less than elementary,9946
Kab. Nagekeo,university,4342
Kab. Natuna,elementary,17758
Kab. Natuna,high school,9619
Kab. Natuna,junior high school,8446
Kab. Natuna,less than elementary,5270
Kab. Natuna,university,3535
Kab. Nduga,elementary,1800
Kab. Nduga,high school,280
Kab. Nduga,junior high school,713
Kab. Nduga,less than elementary,650
Kab. Nduga,university,25
Kab. Ngada,elementary,47283
Kab. Ngada,high school,12657
Kab. Ngada,junior high school,12665
Kab. Ngada,less than elementary,7981
Kab. Ngada,university,5296
Kab. Nganjuk,elementary,292052
Kab. Nganjuk,high school,144116
Kab. Nganjuk,junior high school,175438
Kab. Nganjuk,less than elementary,56718
Kab. Nganjuk,university,31554
Kab. Ngawi,elementary,235464
Kab. Ngawi,high school,98232
Kab. Ngawi,junior high school,133631
Kab. Ngawi,less than elementary,37097
Kab. Ngawi,university,22510
Kab. Nias,elementary,19934
Kab. Nias,high school,7009
Kab. Nias,junior high school,10342
Kab. Nias,less than elementary,14082
Kab. Nias,university,1359
Kab. Nias Barat,elementary,10171
Kab. Nias Barat,high school,6342
Kab. Nias Barat,junior high school,8694
Kab. Nias Barat,less than elementary,5596
Kab. Nias Barat,university,1548
Kab. Nias Selatan,elementary,32423
Kab. Nias Selatan,high school,16999
Kab. Nias Selatan,junior high school,22739
Kab. Nias Selatan,less than elementary,19386
Kab. Nias Selatan,university,3793
Kab. Nias Utara,elementary,21270
Kab. Nias Utara,high school,8647
Kab. Nias Utara,junior high school,12584
Kab. Nias Utara,less than elementary,12413
Kab. Nias Utara,university,1702
Kab. Nunukan,elementary,32023
Kab. Nunukan,high school,17915
Kab. Nunukan,junior high school,19036
Kab. Nunukan,less than elementary,10837
Kab. Nunukan,university,5158
Kab. Ogan Ilir,elementary,127522
Kab. Ogan Ilir,high school,48030
Kab. Ogan Ilir,junior high school,52428
Kab. Ogan Ilir,less than elementary,19218
Kab. Ogan Ilir,university,9156
Kab. Ogan Komering Ilir,elementary,234615
Kab. Ogan Komering Ilir,high school,64410
Kab. Ogan Komering Ilir,junior high school,100767
Kab. Ogan Komering Ilir,less than elementary,65475
Kab. Ogan Komering Ilir,university,11638
Kab. Ogan Komering Ulu,elementary,79773
Kab. Ogan Komering Ulu,high school,58263
Kab. Ogan Komering Ulu,junior high school,50374
Kab. Ogan Komering Ulu,less than elementary,18886
Kab. Ogan Komering Ulu,university,12351
Kab. Ogan Komering Ulu Selatan,elementary,107741
Kab. Ogan Komering Ulu Selatan,high school,32728
Kab. Ogan Komering Ulu Selatan,junior high school,52892
Kab. Ogan Komering Ulu Selatan,less than elementary,14962
Kab. Ogan Komering Ulu Selatan,university,5634
Kab. Ogan Komering Ulu Timur,elementary,174343
Kab. Ogan Komering Ulu Timur,high school,71203
Kab. Ogan Komering Ulu Timur,junior high school,104909
Kab. Ogan Komering Ulu Timur,less than elementary,41736
Kab. Ogan Komering Ulu Timur,university,13684
Kab. Pacitan,elementary,185759
Kab. Pacitan,high school,53770
Kab. Pacitan,junior high school,88326
Kab. Pacitan,less than elementary,21773
Kab. Pacitan,university,16405
Kab. Padang Lawas,elementary,53013
Kab. Padang Lawas,high school,30496
Kab. Padang Lawas,junior high school,37009
Kab. Padang Lawas,less than elementary,8099
Kab. Padang Lawas,university,5045
Kab. Padang Lawas Utara,elementary,47851
Kab. Padang Lawas Utara,high school,32482
Kab. Padang Lawas Utara,junior high school,39600
Kab. Padang Lawas Utara,less than elementary,7722
Kab. Padang Lawas Utara,university,4689
Kab. Padang Pariaman,elementary,82204
Kab. Padang Pariaman,high school,54012
Kab. Padang Pariaman,junior high school,58307
Kab. Padang Pariaman,less than elementary,35272
Kab. Padang Pariaman,university,12616
Kab. Pakpak Bharat,elementary,7780
Kab. Pakpak Bharat,high school,5551
Kab. Pakpak Bharat,junior high school,6598
Kab. Pakpak Bharat,less than elementary,1920
Kab. Pakpak Bharat,university,1611
Kab. Pamekasan,elementary,214223
Kab. Pamekasan,high school,78979
Kab. Pamekasan,junior high school,96446
Kab. Pamekasan,less than elementary,40962
Kab. Pamekasan,university,21302
Kab. Pandeglang,elementary,383103
Kab. Pandeglang,high school,85477
Kab. Pandeglang,junior high school,137407
Kab. Pandeglang,less than elementary,69570
Kab. Pandeglang,university,23132
Kab. Pangkajene Dan Kepulauan,elementary,74290
Kab. Pangkajene Dan Kepulauan,high school,33906
Kab. Pangkajene Dan Kepulauan,junior high school,27740
Kab. Pangkajene Dan Kepulauan,less than elementary,18642
Kab. Pangkajene Dan Kepulauan,university,11120
Kab. Paniai,elementary,6923
Kab. Paniai,high school,9239
Kab. Paniai,junior high school,10419
Kab. Paniai,less than elementary,8633
Kab. Paniai,university,1882
Kab. Parigi Moutong,elementary,108138
Kab. Parigi Moutong,high school,38453
Kab. Parigi Moutong,junior high school,49154
Kab. Parigi Moutong,less than elementary,41716
Kab. Parigi Moutong,university,8865
Kab. Pasaman,elementary,61463
Kab. Pasaman,high school,27625
Kab. Pasaman,junior high school,37781
Kab. Pasaman,less than elementary,22805
Kab. Pasaman,university,8549
Kab. Pasaman Barat,elementary,82294
Kab. Pasaman Barat,high school,46752
Kab. Pasaman Barat,junior high school,57826
Kab. Pasaman Barat,less than elementary,26094
Kab. Pasaman Barat,university,12028
Kab. Pasir,elementary,54455
Kab. Pasir,high school,36760
Kab. Pasir,junior high school,32316
Kab. Pasir,less than elementary,16653
Kab. Pasir,university,8907
Kab. Pasuruan,elementary,473817
Kab. Pasuruan,high school,186956
Kab. Pasuruan,junior high school,207463
Kab. Pasuruan,less than elementary,100356
Kab. Pasuruan,university,32766
Kab. Pati,elementary,332441
Kab. Pati,high school,151946
Kab. Pati,junior high school,203175
Kab. Pati,less than elementary,73285
Kab. Pati,university,34118
Kab. Pegunungan Bintang,elementary,5302
Kab. Pegunungan Bintang,high school,2491
Kab. Pegunungan Bintang,junior high school,2628
Kab. Pegunungan Bintang,less than elementary,4102
Kab. Pegunungan Bintang,university,939
Kab. Pekalongan,elementary,264337
Kab. Pekalongan,high school,71725
Kab. Pekalongan,junior high school,119771
Kab. Pekalongan,less than elementary,61242
Kab. Pekalongan,university,20439
Kab. Pelalawan,elementary,66222
Kab. Pelalawan,high school,48905
Kab. Pelalawan,junior high school,45622
Kab. Pelalawan,less than elementary,16942
Kab. Pelalawan,university,11304
Kab. Pemalang,elementary,323704
Kab. Pemalang,high school,87048
Kab. Pemalang,junior high school,133333
Kab. Pemalang,less than elementary,64836
Kab. Pemalang,university,23373
Kab. Penajam Paser Utara,elementary,34290
Kab. Penajam Paser Utara,high school,21001
Kab. Penajam Paser Utara,junior high school,21158
Kab. Penajam Paser Utara,less than elementary,11290
Kab. Penajam Paser Utara,university,4694
Kab. Pesawaran,elementary,111598
Kab. Pesawaran,high school,48481
Kab. Pesawaran,junior high school,73585
Kab. Pesawaran,less than elementary,25857
Kab. Pesawaran,university,7417
Kab. Pesisir Selatan,elementary,86793
Kab. Pesisir Selatan,high school,66441
Kab. Pesisir Selatan,junior high school,70110
Kab. Pesisir Selatan,less than elementary,35166
Kab. Pesisir Selatan,university,13928
Kab. Pidie,elementary,67054
Kab. Pidie,high school,69124
Kab. Pidie,junior high school,70809
Kab. Pidie,less than elementary,15617
Kab. Pidie,university,20608
Kab. Pidie Jaya,elementary,23540
Kab. Pidie Jaya,high school,23199
Kab. Pidie Jaya,junior high school,27955
Kab. Pidie Jaya,less than elementary,4161
Kab. Pidie Jaya,university,6669
Kab. Pinrang,elementary,86787
Kab. Pinrang,high school,44958
Kab. Pinrang,junior high school,48197
Kab. Pinrang,less than elementary,18983
Kab. Pinrang,university,13880
Kab. Pohuwato,elementary,29879
Kab. Pohuwato,high school,10664
Kab. Pohuwato,junior high school,12886
Kab. Pohuwato,less than elementary,24856
Kab. Pohuwato,university,3173
Kab. Polewali Mandar,elementary,85832
Kab. Polewali Mandar,high school,42264
Kab. Polewali Mandar,junior high school,42900
Kab. Polewali Mandar,less than elementary,33180
Kab. Polewali Mandar,university,13850
Kab. Ponorogo,elementary,226907
Kab. Ponorogo,high school,113654
Kab. Ponorogo,junior high school,137934
Kab. Ponorogo,less than elementary,51029
Kab. Ponorogo,university,28241
Kab. Pontianak,elementary,54146
Kab. Pontianak,high school,27508
Kab. Pontianak,junior high school,30216
Kab. Pontianak,less than elementary,19761
Kab. Pontianak,university,5472
Kab. Poso,elementary,50368
Kab. Poso,high school,37609
Kab. Poso,junior high school,34620
Kab. Poso,less than elementary,8713
Kab. Poso,university,9381
Kab. Pringsewu,elementary,94101
Kab. Pringsewu,high school,51163
Kab. Pringsewu,junior high school,67571
Kab. Pringsewu,less than elementary,22601
Kab. Pringsewu,university,12033
Kab. Probolinggo,elementary,322343
Kab. Probolinggo,high school,81440
Kab. Probolinggo,junior high school,119091
Kab. Probolinggo,less than elementary,88695
Kab. Probolinggo,university,22576
Kab. Pulang Pisau,elementary,32752
Kab. Pulang Pisau,high school,13774
Kab. Pulang Pisau,junior high school,19179
Kab. Pulang Pisau,less than elementary,9546
Kab. Pulang Pisau,university,4067
Kab. Pulau Morotai,elementary,12763
Kab. Pulau Morotai,high school,4794
Kab. Pulau Morotai,junior high school,5861
Kab. Pulau Morotai,less than elementary,5305
Kab. Pulau Morotai,university,1293
Kab. Puncak,elementary,3384
Kab. Puncak,high school,1962
Kab. Puncak,junior high school,3300
Kab. Puncak,less than elementary,2380
Kab. Puncak,university,295
Kab. Puncak Jaya,elementary,6093
Kab. Puncak Jaya,high school,4323
