Kab. Mimika,Tamat SLTP,23714
Kab. Mimika,Tidak/Belum Tamat SD,6787
Kab. Minahasa,Tamat PT,16550
Kab. Minahasa,Tamat SD,56787
Kab. Minahasa,Tamat SLTA,82236
Kab. Minahasa,Tamat SLTP,51972
Kab. Minahasa,Tidak/Belum Tamat SD,22835
Kab. Minahasa Selatan,Tamat PT,6475
Kab. Minahasa Selatan,Tamat SD,45294
Kab. Minahasa Selatan,Tamat SLTA,39028
Kab. Minahasa Selatan,Tamat SLTP,36940
Kab. Minahasa Selatan,Tidak/Belum Tamat SD,12131
Kab. Minahasa Tenggara,Tamat PT,3219
Kab. Minahasa Tenggara,Tamat SD,25771
Kab. Minahasa Tenggara,Tamat SLTA,16360
Kab. Minahasa Tenggara,Tamat SLTP,17740
Kab. Minahasa Tenggara,Tidak/Belum Tamat SD,6343
Kab. Minahasa Utara,Tamat PT,9436
Kab. Minahasa Utara,Tamat SD,36319
Kab. Minahasa Utara,Tamat SLTA,46859
Kab. Minahasa Utara,Tamat SLTP,31776
Kab. Minahasa Utara,Tidak/Belum Tamat SD,10450
Kab. Mojokerto,Tamat PT,32367
Kab. Mojokerto,Tamat SD,241672
Kab. Mojokerto,Tamat SLTA,190355
Kab. Mojokerto,Tamat SLTP,198203
Kab. Mojokerto,Tidak/Belum Tamat SD,56699
Kab. Morowali,Tamat PT,7145
Kab. Morowali,Tamat SD,55226
Kab. Morowali,Tamat SLTA,27532
Kab. Morowali,Tamat SLTP,30149
Kab. Morowali,Tidak/Belum Tamat SD,8645
Kab. Muara Enim,Tamat PT,17855
Kab. Muara Enim,Tamat SD,194979
Kab. Muara Enim,Tamat SLTA,95848
Kab. Muara Enim,Tamat SLTP,94875
Kab. Muara Enim,Tidak/Belum Tamat SD,59246
Kab. Muaro Jambi,Tamat PT,8856
Kab. Muaro Jambi,Tamat SD,86594
Kab. Muaro Jambi,Tamat SLTA,51583
Kab. Muaro Jambi,Tamat SLTP,58759
Kab. Muaro Jambi,Tidak/Belum Tamat SD,18699
Kab. Mukomuko,Tamat PT,5273
Kab. Mukomuko,Tamat SD,41251
Kab. Mukomuko,Tamat SLTA,17477
Kab. Mukomuko,Tamat SLTP,23849
Kab. Mukomuko,Tidak/Belum Tamat SD,9136
Kab. Muna,Tamat PT,12743
Kab. Muna,Tamat SD,40241
Kab. Muna,Tamat SLTA,34235
Kab. Muna,Tamat SLTP,32888
Kab. Muna,Tidak/Belum Tamat SD,22189
Kab. Murung Raya,Tamat PT,3277
Kab. Murung Raya,Tamat SD,27842
Kab. Murung Raya,Tamat SLTA,8785
Kab. Murung Raya,Tamat SLTP,12520
Kab. Murung Raya,Tidak/Belum Tamat SD,8361
Kab. Musi Banyuasin,Tamat PT,9958
Kab. Musi Banyuasin,Tamat SD,181094
Kab. Musi Banyuasin,Tamat SLTA,60869
Kab. Musi Banyuasin,Tamat SLTP,79630
Kab. Musi Banyuasin,Tidak/Belum Tamat SD,36226
Kab. Musi Rawas,Tamat PT,7849
Kab. Musi Rawas,Tamat SD,163634
Kab. Musi Rawas,Tamat SLTA,49671
Kab. Musi Rawas,Tamat SLTP,73573
Kab. Musi Rawas,Tidak/Belum Tamat SD,45326
Kab. Nabire,Tamat PT,6829
Kab. Nabire,Tamat SD,18370
Kab. Nabire,Tamat SLTA,26446
Kab. Nabire,Tamat SLTP,19959
Kab. Nabire,Tidak/Belum Tamat SD,5224
Kab. Nagan Raya,Tamat PT,6088
Kab. Nagan Raya,Tamat SD,29305
Kab. Nagan Raya,Tamat SLTA,20420
Kab. Nagan Raya,Tamat SLTP,24068
Kab. Nagan Raya,Tidak/Belum Tamat SD,6748
Kab. Nagekeo,Tamat PT,4342
Kab. Nagekeo,Tamat SD,39526
Kab. Nagekeo,Tamat SLTA,11719
Kab. Nagekeo,Tamat SLTP,12540
Kab. Nagekeo,Tidak/Belum Tamat SD,9946
Kab. Natuna,Tamat PT,3535
Kab. Natuna,Tamat SD,17758
Kab. Natuna,Tamat SLTA,9619
Kab. Natuna,Tamat SLTP,8446
Kab. Natuna,Tidak/Belum Tamat SD,5270
Kab. Nduga,Tamat PT,25
Kab. Nduga,Tamat SD,1800
Kab. Nduga,Tamat SLTA,280
Kab. Nduga,Tamat SLTP,713
Kab. Nduga,Tidak/Belum Tamat SD,650
Kab. Ngada,Tamat PT,5296
Kab. Ngada,Tamat SD,47283
Kab. Ngada,Tamat SLTA,12657
Kab. Ngada,Tamat SLTP,12665
Kab. Ngada,Tidak/Belum Tamat SD,7981
Kab. Nganjuk,Tamat PT,31554
Kab. Nganjuk,Tamat SD,292052
Kab. Nganjuk,Tamat SLTA,144116
Kab. Nganjuk,Tamat SLTP,175438
Kab. Nganjuk,Tidak/Belum Tamat SD,56718
Kab. Ngawi,Tamat PT,22510
Kab. Ngawi,Tamat SD,235464
Kab. Ngawi,Tamat SLTA,98232
Kab. Ngawi,Tamat SLTP,133631
Kab. Ngawi,Tidak/Belum Tamat SD,37097
Kab. Nias,Tamat PT,1359
Kab. Nias,Tamat SD,19934
Kab. Nias,Tamat SLTA,7009
Kab. Nias,Tamat SLTP,10342
Kab. Nias,Tidak/Belum Tamat SD,14082
Kab. Nias Barat,Tamat PT,1548
Kab. Nias Barat,Tamat SD,10171
Kab. Nias Barat,Tamat SLTA,6342
Kab. Nias Barat,Tamat SLTP,8694
Kab. Nias Barat,Tidak/Belum Tamat SD,5596
Kab. Nias Selatan,Tamat PT,3793
Kab. Nias Selatan,Tamat SD,32423
Kab. Nias Selatan,Tamat SLTA,16999
Kab. Nias Selatan,Tamat SLTP,22739
Kab. Nias Selatan,Tidak/Belum Tamat SD,19386
Kab. Nias Utara,Tamat PT,1702
Kab. Nias Utara,Tamat SD,21270
Kab. Nias Utara,Tamat SLTA,8647
Kab. Nias Utara,Tamat SLTP,12584
Kab. Nias Utara,Tidak/Belum Tamat SD,12413
Kab. Nunukan,Tamat PT,5158
Kab. Nunukan,Tamat SD,32023
Kab. Nunukan,Tamat SLTA,17915
Kab. Nunukan,Tamat SLTP,19036
Kab. Nunukan,Tidak/Belum Tamat SD,10837
Kab. Ogan Ilir,Tamat PT,9156
Kab. Ogan Ilir,Tamat SD,127522
Kab. Ogan Ilir,Tamat SLTA,48030
Kab. Ogan Ilir,Tamat SLTP,52428
Kab. Ogan Ilir,Tidak/Belum Tamat SD,19218
Kab. Ogan Komering Ilir,Tamat PT,11638
Kab. Ogan Komering Ilir,Tamat SD,234615
Kab. Ogan Komering Ilir,Tamat SLTA,64410
Kab. Ogan Komering Ilir,Tamat SLTP,100767
Kab. Ogan Komering Ilir,Tidak/Belum Tamat SD,65475
Kab. Ogan Komering Ulu,Tamat PT,12351
Kab. Ogan Komering Ulu,Tamat SD,79773
Kab. Ogan Komering Ulu,Tamat SLTA,58263
Kab. Ogan Komering Ulu,Tamat SLTP,50374
Kab. Ogan Komering Ulu,Tidak/Belum Tamat SD,18886
Kab. Ogan Komering Ulu Selatan,Tamat PT,5634
Kab. Ogan Komering Ulu Selatan,Tamat SD,107741
Kab. Ogan Komering Ulu Selatan,Tamat SLTA,32728
Kab. Ogan Komering Ulu Selatan,Tamat SLTP,52892
Kab. Ogan Komering Ulu Selatan,Tidak/Belum Tamat SD,14962
Kab. Ogan Komering Ulu Timur,Tamat PT,13684
Kab. Ogan Komering Ulu Timur,Tamat SD,174343
Kab. Ogan Komering Ulu Timur,Tamat SLTA,71203
Kab. Ogan Komering Ulu Timur,Tamat SLTP,104909
Kab. Ogan Komering Ulu Timur,Tidak/Belum Tamat SD,41736
Kab. Pacitan,Tamat PT,16405
Kab. Pacitan,Tamat SD,185759
Kab. Pacitan,Tamat SLTA,53770
Kab. Pacitan,Tamat SLTP,88326
Kab. Pacitan,Tidak/Belum Tamat SD,21773
Kab. Padang Lawas,Tamat PT,5045
Kab. Padang Lawas,Tamat SD,53013
Kab. Padang Lawas,Tamat SLTA,30496
Kab. Padang Lawas,Tamat SLTP,37009
Kab. Padang Lawas,Tidak/Belum Tamat SD,8099
Kab. Padang Lawas Utara,Tamat PT,4689
Kab. Padang Lawas Utara,Tamat SD,47851
Kab. Padang Lawas Utara,Tamat SLTA,32482
Kab. Padang Lawas Utara,Tamat SLTP,39600
Kab. Padang Lawas Utara,Tidak/Belum Tamat SD,7722
Kab. Padang Pariaman,Tamat PT,12616
Kab. Padang Pariaman,Tamat SD,82204
Kab. Padang Pariaman,Tamat SLTA,54012
Kab. Padang Pariaman,Tamat SLTP,58307
Kab. Padang Pariaman,Tidak/Belum Tamat SD,35272
Kab. Pakpak Bharat,Tamat PT,1611
Kab. Pakpak Bharat,Tamat SD,7780
Kab. Pakpak Bharat,Tamat SLTA,5551
Kab. Pakpak Bharat,Tamat SLTP,6598
Kab. Pakpak Bharat,Tidak/Belum Tamat SD,1920
Kab. Pamekasan,Tamat PT,21302
Kab. Pamekasan,Tamat SD,214223
Kab. Pamekasan,Tamat SLTA,78979
Kab. Pamekasan,Tamat SLTP,96446
Kab. Pamekasan,Tidak/Belum Tamat SD,40962
Kab. Pandeglang,Tamat PT,23132
Kab. Pandeglang,Tamat SD,383103
Kab. Pandeglang,Tamat SLTA,85477
Kab. Pandeglang,Tamat SLTP,137407
Kab. Pandeglang,Tidak/Belum Tamat SD,69570
Kab. Pangkajene Dan Kepulauan,Tamat PT,11120
Kab. Pangkajene Dan Kepulauan,Tamat SD,74290
Kab. Pangkajene Dan Kepulauan,Tamat SLTA,33906
Kab. Pangkajene Dan Kepulauan,Tamat SLTP,27740
Kab. Pangkajene Dan Kepulauan,Tidak/Belum Tamat SD,18642
Kab. Paniai,Tamat PT,1882
Kab. Paniai,Tamat SD,6923
Kab. Paniai,Tamat SLTA,9239
Kab. Paniai,Tamat SLTP,10419
Kab. Paniai,Tidak/Belum Tamat SD,8633
Kab. Parigi Moutong,Tamat PT,8865
Kab. Parigi Moutong,Tamat SD,108138
Kab. Parigi Moutong,Tamat SLTA,38453
Kab. Parigi Moutong,Tamat SLTP,49154
Kab. Parigi Moutong,Tidak/Belum Tamat SD,41716
Kab. Pasaman,Tamat PT,8549
Kab. Pasaman,Tamat SD,61463
Kab. Pasaman,Tamat SLTA,27625
Kab. Pasaman,Tamat SLTP,37781
Kab. Pasaman,Tidak/Belum Tamat SD,22805
Kab. Pasaman Barat,Tamat PT,12028
Kab. Pasaman Barat,Tamat SD,82294
Kab. Pasaman Barat,Tamat SLTA,46752
Kab. Pasaman Barat,Tamat SLTP,57826
Kab. Pasaman Barat,Tidak/Belum Tamat SD,26094
Kab. Pasir,Tamat PT,8907
Kab. Pasir,Tamat SD,54455
Kab. Pasir,Tamat SLTA,36760
Kab. Pasir,Tamat SLTP,32316
Kab. Pasir,Tidak/Belum Tamat SD,16653
Kab. Pasuruan,Tamat PT,32766
Kab. Pasuruan,Tamat SD,473817
Kab. Pasuruan,Tamat SLTA,186956
Kab. Pasuruan,Tamat SLTP,207463
Kab. Pasuruan,Tidak/Belum Tamat SD,100356
Kab. Pati,Tamat PT,34118
Kab. Pati,Tamat SD,332441
Kab. Pati,Tamat SLTA,151946
Kab. Pati,Tamat SLTP,203175
Kab. Pati,Tidak/Belum Tamat SD,73285
Kab. Pegunungan Bintang,Tamat PT,939
Kab. Pegunungan Bintang,Tamat SD,5302
Kab. Pegunungan Bintang,Tamat SLTA,2491
Kab. Pegunungan Bintang,Tamat SLTP,2628
Kab. Pegunungan Bintang,Tidak/Belum Tamat SD,4102
Kab. Pekalongan,Tamat PT,20439
Kab. Pekalongan,Tamat SD,264337
Kab. Pekalongan,Tamat SLTA,71725
Kab. Pekalongan,Tamat SLTP,119771
Kab. Pekalongan,Tidak/Belum Tamat SD,61242
Kab. Pelalawan,Tamat PT,11304
Kab. Pelalawan,Tamat SD,66222
Kab. Pelalawan,Tamat SLTA,48905
Kab. Pelalawan,Tamat SLTP,45622
Kab. Pelalawan,Tidak/Belum Tamat SD,16942
Kab. Pemalang,Tamat PT,23373
Kab. Pemalang,Tamat SD,323704
Kab. Pemalang,Tamat SLTA,87048
Kab. Pemalang,Tamat SLTP,133333
Kab. Pemalang,Tidak/Belum Tamat SD,64836
Kab. Penajam Paser Utara,Tamat PT,4694
Kab. Penajam Paser Utara,Tamat SD,34290
Kab. Penajam Paser Utara,Tamat SLTA,21001
Kab. Penajam Paser Utara,Tamat SLTP,21158
Kab. Penajam Paser Utara,Tidak/Belum Tamat SD,11290
Kab. Pesawaran,Tamat PT,7417
Kab. Pesawaran,Tamat SD,111598
Kab. Pesawaran,Tamat SLTA,48481
Kab. Pesawaran,Tamat SLTP,73585
Kab. Pesawaran,Tidak/Belum Tamat SD,25857
Kab. Pesisir Selatan,Tamat PT,13928
Kab. Pesisir Selatan,Tamat SD,86793
Kab. Pesisir Selatan,Tamat SLTA,66441
Kab. Pesisir Selatan,Tamat SLTP,70110
Kab. Pesisir Selatan,Tidak/Belum Tamat SD,35166
Kab. Pidie,Tamat PT,20608
Kab. Pidie,Tamat SD,67054
Kab. Pidie,Tamat SLTA,69124
Kab. Pidie,Tamat SLTP,70809
Kab. Pidie,Tidak/Belum Tamat SD,15617
Kab. Pidie Jaya,Tamat PT,6669
Kab. Pidie Jaya,Tamat SD,23540
Kab. Pidie Jaya,Tamat SLTA,23199
Kab. Pidie Jaya,Tamat SLTP,27955
Kab. Pidie Jaya,Tidak/Belum Tamat SD,4161
Kab. Pinrang,Tamat PT,13880
Kab. Pinrang,Tamat SD,86787
Kab. Pinrang,Tamat SLTA,44958
Kab. Pinrang,Tamat SLTP,48197
Kab. Pinrang,Tidak/Belum Tamat SD,18983
Kab. Pohuwato,Tamat PT,3173
Kab. Pohuwato,Tamat SD,29879
Kab. Pohuwato,Tamat SLTA,10664
Kab. Pohuwato,Tamat SLTP,12886
Kab. Pohuwato,Tidak/Belum Tamat SD,24856
Kab. Polewali Mandar,Tamat PT,13850
Kab. Polewali Mandar,Tamat SD,85832
Kab. Polewali Mandar,Tamat SLTA,42264
Kab. Polewali Mandar,Tamat SLTP,42900
Kab. Polewali Mandar,Tidak/Belum Tamat SD,33180
Kab. Ponorogo,Tamat PT,28241
Kab. Ponorogo,Tamat SD,226907
Kab. Ponorogo,Tamat SLTA,113654
Kab. Ponorogo,Tamat SLTP,137934
Kab. Ponorogo,Tidak/Belum Tamat SD,51029
Kab. Pontianak,Tamat PT,5472
Kab. Pontianak,Tamat SD,54146
Kab. Pontianak,Tamat SLTA,27508
Kab. Pontianak,Tamat SLTP,30216
Kab. Pontianak,Tidak/Belum Tamat SD,19761
Kab. Poso,Tamat PT,9381
Kab. Poso,Tamat SD,50368
Kab. Poso,Tamat SLTA,37609
Kab. Poso,Tamat SLTP,34620
Kab. Poso,Tidak/Belum Tamat SD,8713
Kab. Pringsewu,Tamat PT,12033
Kab. Pringsewu,Tamat SD,94101
Kab. Pringsewu,Tamat SLTA,51163
Kab. Pringsewu,Tamat SLTP,67571
Kab. Pringsewu,Tidak/Belum Tamat SD,22601
Kab. Probolinggo,Tamat PT,22576
Kab. Probolinggo,Tamat SD,322343
Kab. Probolinggo,Tamat SLTA,81440
Kab. Probolinggo,Tamat SLTP,119091
Kab. Probolinggo,Tidak/Belum Tamat SD,88695
Kab. Pulang Pisau,Tamat PT,4067
Kab. Pulang Pisau,Tamat SD,32752
Kab. Pulang Pisau,Tamat SLTA,13774
Kab. Pulang Pisau,Tamat SLTP,19179
Kab. Pulang Pisau,Tidak/Belum Tamat SD,9546
Kab. Pulau Morotai,Tamat PT,1293
Kab. Pulau Morotai,Tamat SD,12763
Kab. Pulau Morotai,Tamat SLTA,4794
Kab. Pulau Morotai,Tamat SLTP,5861
Kab. Pulau Morotai,Tidak/Belum Tamat SD,5305
Kab. Puncak,Tamat PT,295
Kab. Puncak,Tamat SD,3384
Kab. Puncak,Tamat SLTA,1962
Kab. Puncak,Tamat SLTP,3300
Kab. Puncak,Tidak/Belum Tamat SD,2380
Kab. Puncak Jaya,Tamat PT,1057
Kab. Puncak Jaya,Tamat SD,6093
Kab. Puncak Jaya,Tamat SLTA,4323
Kab. Puncak Jaya,Tamat SLTP,6162
Kab. Puncak Jaya,Tidak/Belum Tamat SD,2994
Kab. Purbalingga,Tamat PT,22782
Kab. Purbalingga,Tamat SD,263884
Kab. Purbalingga,Tamat SLTA,77281
Kab. Purbalingga,Tamat SLTP,124999
Kab. Purbalingga,Tidak/Belum Tamat SD,73946
Kab. Purwakarta,Tamat PT,27245
Kab. Purwakarta,Tamat SD,245628
Kab. Purwakarta,Tamat SLTA,131347
Kab. Purwakarta,Tamat SLTP,121574
Kab. Purwakarta,Tidak/Belum Tamat SD,43386
Kab. Purworejo,Tamat PT,23464
Kab. Purworejo,Tamat SD,194850
Kab. Purworejo,Tamat SLTA,108063
Kab. Purworejo,Tamat SLTP,122791
Kab. Purworejo,Tidak/Belum Tamat SD,30175
Kab. Raja Ampat,Tamat PT,1445
Kab. Raja Ampat,Tamat SD,10323
Kab. Raja Ampat,Tamat SLTA,5120
Kab. Raja Ampat,Tamat SLTP,5820
Kab. Raja Ampat,Tidak/Belum Tamat SD,2803
Kab. Rejang Lebong,Tamat PT,9842
Kab. Rejang Lebong,Tamat SD,60111
Kab. Rejang Lebong,Tamat SLTA,39575
Kab. Rejang Lebong,Tamat SLTP,38060
Kab. Rejang Lebong,Tidak/Belum Tamat SD,17730
Kab. Rembang,Tamat PT,15477
Kab. Rembang,Tamat SD,196296
Kab. Rembang,Tamat SLTA,54346
Kab. Rembang,Tamat SLTP,108295
Kab. Rembang,Tidak/Belum Tamat SD,34544
Kab. Rokan Hilir,Tamat PT,11780
Kab. Rokan Hilir,Tamat SD,141716
Kab. Rokan Hilir,Tamat SLTA,72887
Kab. Rokan Hilir,Tamat SLTP,93549
Kab. Rokan Hilir,Tidak/Belum Tamat SD,23540
Kab. Rokan Hulu,Tamat PT,11929
Kab. Rokan Hulu,Tamat SD,116121
Kab. Rokan Hulu,Tamat SLTA,62890
Kab. Rokan Hulu,Tamat SLTP,78910
Kab. Rokan Hulu,Tidak/Belum Tamat SD,26353
Kab. Rote Ndao,Tamat PT,3211
Kab. Rote Ndao,Tamat SD,33547
Kab. Rote Ndao,Tamat SLTA,11043
Kab. Rote Ndao,Tamat SLTP,10387
Kab. Rote Ndao,Tidak/Belum Tamat SD,8299
Kab. Sabu Raijua,Tamat PT,1202
Kab. Sabu Raijua,Tamat SD,18301
Kab. Sabu Raijua,Tamat SLTA,4152
Kab. Sabu Raijua,Tamat SLTP,5209
Kab. Sabu Raijua,Tidak/Belum Tamat SD,4748
Kab. Sambas,Tamat PT,9344
Kab. Sambas,Tamat SD,128907
Kab. Sambas,Tamat SLTA,40902
Kab. Sambas,Tamat SLTP,55760
Kab. Sambas,Tidak/Belum Tamat SD,63527
Kab. Samosir,Tamat PT,4926
Kab. Samosir,Tamat SD,17000
Kab. Samosir,Tamat SLTA,22703
Kab. Samosir,Tamat SLTP,21029
Kab. Samosir,Tidak/Belum Tamat SD,5985
Kab. Sampang,Tamat PT,352
Kab. Sampang,Tamat SD,13745
Kab. Sampang,Tamat SLTA,1386
Kab. Sampang,Tamat SLTP,3685
Kab. Sampang,Tidak/Belum Tamat SD,6412
Kab. Sanggau,Tamat PT,9010
Kab. Sanggau,Tamat SD,98583
Kab. Sanggau,Tamat SLTA,45682
Kab. Sanggau,Tamat SLTP,51737
Kab. Sanggau,Tidak/Belum Tamat SD,45013
Kab. Sarmi,Tamat PT,968
Kab. Sarmi,Tamat SD,4988
Kab. Sarmi,Tamat SLTA,4571
Kab. Sarmi,Tamat SLTP,3986
Kab. Sarmi,Tidak/Belum Tamat SD,1691
Kab. Sarolangun,Tamat PT,8430
Kab. Sarolangun,Tamat SD,64025
Kab. Sarolangun,Tamat SLTA,29234
Kab. Sarolangun,Tamat SLTP,35477
Kab. Sarolangun,Tidak/Belum Tamat SD,16052
Kab. Sekadau,Tamat PT,3153
Kab. Sekadau,Tamat SD,46377
Kab. Sekadau,Tamat SLTA,15901
Kab. Sekadau,Tamat SLTP,21972
Kab. Sekadau,Tidak/Belum Tamat SD,20469
Kab. Seluma,Tamat PT,4003
Kab. Seluma,Tamat SD,42654
Kab. Seluma,Tamat SLTA,23480
Kab. Seluma,Tamat SLTP,27935
Kab. Seluma,Tidak/Belum Tamat SD,12596
Kab. Semarang,Tamat PT,36785
Kab. Semarang,Tamat SD,241546
Kab. Semarang,Tamat SLTA,152217
Kab. Semarang,Tamat SLTP,162725
Kab. Semarang,Tidak/Belum Tamat SD,53882
Kab. Seram Bagian Barat,Tamat PT,5797
Kab. Seram Bagian Barat,Tamat SD,32611
Kab. Seram Bagian Barat,Tamat SLTA,23259
Kab. Seram Bagian Barat,Tamat SLTP,21144
Kab. Seram Bagian Barat,Tidak/Belum Tamat SD,8892
Kab. Seram Bagian Timur,Tamat PT,3289
Kab. Seram Bagian Timur,Tamat SD,22030
Kab. Seram Bagian Timur,Tamat SLTA,11435
Kab. Seram Bagian Timur,Tamat SLTP,12120
Kab. Seram Bagian Timur,Tidak/Belum Tamat SD,6659
Kab. Serang,Tamat PT,26235
Kab. Serang,Tamat SD,403489
Kab. Serang,Tamat SLTA,174074
Kab. Serang,Tamat SLTP,227980
Kab. Serang,Tidak/Belum Tamat SD,54939
Kab. Serdang Bedagai,Tamat PT,12799
Kab. Serdang Bedagai,Tamat SD,141474
Kab. Serdang Bedagai,Tamat SLTA,104344
Kab. Serdang Bedagai,Tamat SLTP,109128
Kab. Serdang Bedagai,Tidak/Belum Tamat SD,25519
Kab. Seruyan,Tamat PT,3910
Kab. Seruyan,Tamat SD,45539
Kab. Seruyan,Tamat SLTA,15445
Kab. Seruyan,Tamat SLTP,20584
Kab. Seruyan,Tidak/Belum Tamat SD,8678
Kab. Siak,Tamat PT,14002
Kab. Siak,Tamat SD,69198
Kab. Siak,Tamat SLTA,76898
Kab. Siak,Tamat SLTP,63505
Kab. Siak,Tidak/Belum Tamat SD,13099
Kab. Siau Tagulandang Biaro,Tamat PT,2422
Kab. Siau Tagulandang Biaro,Tamat SD,15312
Kab. Siau Tagulandang Biaro,Tamat SLTA,11454
Kab. Siau Tagulandang Biaro,Tamat SLTP,12290
Kab. Siau Tagulandang Biaro,Tidak/Belum Tamat SD,5818
Kab. Sidenreng Rappang,Tamat PT,10876
Kab. Sidenreng Rappang,Tamat SD,63540
Kab. Sidenreng Rappang,Tamat SLTA,35125
Kab. Sidenreng Rappang,Tamat SLTP,40285
Kab. Sidenreng Rappang,Tidak/Belum Tamat SD,18750
Kab. Sidoarjo,Tamat PT,155934
Kab. Sidoarjo,Tamat SD,298979
Kab. Sidoarjo,Tamat SLTA,580171
Kab. Sidoarjo,Tamat SLTP,336405
Kab. Sidoarjo,Tidak/Belum Tamat SD,44574
Kab. Sigi,Tamat PT,7188
Kab. Sigi,Tamat SD,60072
Kab. Sigi,Tamat SLTA,30017
Kab. Sigi,Tamat SLTP,30862
Kab. Sigi,Tidak/Belum Tamat SD,9246
Kab. Sijunjung,Tamat PT,7681
Kab. Sijunjung,Tamat SD,43605
Kab. Sijunjung,Tamat SLTA,24298
Kab. Sijunjung,Tamat SLTP,27839
Kab. Sijunjung,Tidak/Belum Tamat SD,22285
Kab. Sikka,Tamat PT,9153
Kab. Sikka,Tamat SD,62233
Kab. Sikka,Tamat SLTA,29047
Kab. Sikka,Tamat SLTP,25150
Kab. Sikka,Tidak/Belum Tamat SD,56026
Kab. Simalungun,Tamat PT,23742
Kab. Simalungun,Tamat SD,154652
Kab. Simalungun,Tamat SLTA,177706
Kab. Simalungun,Tamat SLTP,153585
Kab. Simalungun,Tidak/Belum Tamat SD,32269
Kab. Simeulue,Tamat PT,3820
Kab. Simeulue,Tamat SD,20090
Kab. Simeulue,Tamat SLTA,11393
Kab. Simeulue,Tamat SLTP,12833
Kab. Simeulue,Tidak/Belum Tamat SD,3180
Kab. Sinjai,Tamat PT,9994
Kab. Sinjai,Tamat SD,53311
Kab. Sinjai,Tamat SLTA,24200
Kab. Sinjai,Tamat SLTP,26778
Kab. Sinjai,Tidak/Belum Tamat SD,13449
Kab. Sintang,Tamat PT,8276
Kab. Sintang,Tamat SD,84582
Kab. Sintang,Tamat SLTA,35074
Kab. Sintang,Tamat SLTP,41321
Kab. Sintang,Tidak/Belum Tamat SD,39457
Kab. Situbondo,Tamat PT,20385
Kab. Situbondo,Tamat SD,165695
Kab. Situbondo,Tamat SLTA,69154
Kab. Situbondo,Tamat SLTP,73078
Kab. Situbondo,Tidak/Belum Tamat SD,46366
Kab. Sleman,Tamat PT,137157
Kab. Sleman,Tamat SD,125066
Kab. Sleman,Tamat SLTA,355485
Kab. Sleman,Tamat SLTP,145743
Kab. Sleman,Tidak/Belum Tamat SD,37286
Kab. Solok,Tamat PT,12509
Kab. Solok,Tamat SD,80461
Kab. Solok,Tamat SLTA,41644
Kab. Solok,Tamat SLTP,50273
Kab. Solok,Tidak/Belum Tamat SD,38834
Kab. Solok Selatan,Tamat PT,5672
Kab. Solok Selatan,Tamat SD,31883
Kab. Solok Selatan,Tamat SLTA,19454
Kab. Solok Selatan,Tamat SLTP,22873
Kab. Solok Selatan,Tidak/Belum Tamat SD,12367
Kab. Soppeng,Tamat PT,11065
Kab. Soppeng,Tamat SD,55629
Kab. Soppeng,Tamat SLTA,29304
Kab. Soppeng,Tamat SLTP,28801
Kab. Soppeng,Tidak/Belum Tamat SD,15065
Kab. Sorong,Tamat PT,2391
Kab. Sorong,Tamat SD,12250
Kab. Sorong,Tamat SLTA,11137
Kab. Sorong,Tamat SLTP,10432
Kab. Sorong,Tidak/Belum Tamat SD,5416
Kab. Sorong Selatan,Tamat PT,1738
Kab. Sorong Selatan,Tamat SD,7469
Kab. Sorong Selatan,Tamat SLTA,3969
Kab. Sorong Selatan,Tamat SLTP,4128
Kab. Sorong Selatan,Tidak/Belum Tamat SD,2798
Kab. Sragen,Tamat PT,30536
Kab. Sragen,Tamat SD,203093
Kab. Sragen,Tamat SLTA,123064
Kab. Sragen,Tamat SLTP,144873
Kab. Sragen,Tidak/Belum Tamat SD,32928
Kab. Subang,Tamat PT,33795
Kab. Subang,Tamat SD,442826
Kab. Subang,Tamat SLTA,160762
Kab. Subang,Tamat SLTP,211153
Kab. Subang,Tidak/Belum Tamat SD,94832
Kab. Sukabumi,Tamat PT,41020
Kab. Sukabumi,Tamat SD,890743
Kab. Sukabumi,Tamat SLTA,197428
Kab. Sukabumi,Tamat SLTP,291784
Kab. Sukabumi,Tidak/Belum Tamat SD,121816
Kab. Sukamara,Tamat PT,2112
Kab. Sukamara,Tamat SD,13247
Kab. Sukamara,Tamat SLTA,4891
Kab. Sukamara,Tamat SLTP,5947
Kab. Sukamara,Tidak/Belum Tamat SD,3418
Kab. Sukoharjo,Tamat PT,56242
Kab. Sukoharjo,Tamat SD,160680
Kab. Sukoharjo,Tamat SLTA,187725
Kab. Sukoharjo,Tamat SLTP,138933
Kab. Sukoharjo,Tidak/Belum Tamat SD,25442
Kab. Sumba Barat,Tamat PT,3267
Kab. Sumba Barat,Tamat SD,19255
Kab. Sumba Barat,Tamat SLTA,10086
Kab. Sumba Barat,Tamat SLTP,10292
Kab. Sumba Barat,Tidak/Belum Tamat SD,9313
Kab. Sumba Barat Daya,Tamat PT,3470
Kab. Sumba Barat Daya,Tamat SD,41504
Kab. Sumba Barat Daya,Tamat SLTA,15628
Kab. Sumba Barat Daya,Tamat SLTP,25250
Kab. Sumba Barat Daya,Tidak/Belum Tamat SD,23163
Kab. Sumba Tengah,Tamat PT,1485
Kab. Sumba Tengah,Tamat SD,11631
Kab. Sumba Tengah,Tamat SLTA,4009
Kab. Sumba Tengah,Tamat SLTP,4625
Kab. Sumba Tengah,Tidak/Belum Tamat SD,6524
Kab. Sumba Timur,Tamat PT,6179
